Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0108A","Limerick Shannon Estuary Asketon","SPO.IE.IE0108ASample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","4.757","ug/m3","97.81","1","Industrial","Rural","-8.9542","52.6392","18.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0108ASample2_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0030D","Dublin Lucan","SPO.IE.IE0030DSample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","6.947","ug/m3","89.59","1","Traffic","Suburban","-6.4503","53.3492","50.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0030DSample2_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002DP","Roscommon Roscommon Town County Council Offices","SPO.IE.IE002DPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","6.405","ug/m3","96.16","1","Background","Suburban","-8.1944","53.6294","61.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE002DPSample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE005DP","Cork Cobh Carrignafoy","SPO.IE.IE005DPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","6.801","ug/m3","100.00","1","Background","Suburban","-8.2878","51.8550","79.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE005DPSample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE011CP","Westmeath Athlone","SPO.IE.IE011CPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","8.271","ug/m3","94.25","1","Background","Suburban","-7.9377","53.4248","40.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE011CPSample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE014CK","Cork Clonakilty","SPO.IE.IE014CKSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","8.495","ug/m3","43.56","1","Background","Suburban","-8.8892","51.6225","4.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE014CKSample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE004DP","Tipperary Town","SPO.IE.IE004DPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","6.713","ug/m3","95.07","1","Background","Suburban","-8.1564","52.4792","100.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE004DPSample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001DP","Donegal Malin Head","SPO.IE.IE001DPSample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","6.817","ug/m3","63.84","1","Background","Rural","-7.3389","55.3722","25.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE001DPSample2_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE007KE","Kildare Leixlip","SPO.IE.IE007KESample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","6.446","ug/m3","99.73","1","Background","Suburban","-6.4867","53.3719","53.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE007KESample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0137A","Clare Ennis Drumbiggle Road","SPO.IE.IE0137ASample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","15.644","ug/m3","93.97","1","Background","Suburban","-8.9893","52.8432","5.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0137ASample2_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0131A","Dublin Blanchardstown River Road","SPO.IE.IE0131ASample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","7.125","ug/m3","95.89","1","Traffic","Suburban","-6.3699","53.3856","51.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0131ASample2_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE009CP","Kerry Tralee Library","SPO.IE.IE009CPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","9.982","ug/m3","100.00","1","Background","Suburban","-9.6979","52.2673","8.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE009CPSample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE012CP","Wexford Wexford Town Opera House","SPO.IE.IE012CPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","8.372","ug/m3","100.00","1","Background","Suburban","-6.4616","52.3374","13.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE012CPSample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0145A","Mayo Claremorris","SPO.IE.IE0145ASample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","5.367","ug/m3","97.26","1","Background","Rural","-9.0127","53.7039","44.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0145ASample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE006CP","Donegal Letterkenny Library","SPO.IE.IE006CPSample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","9.873","ug/m3","98.90","1","Background","Suburban","-7.7352","54.9545","48.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE006CPSample2_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE008GY","Galway Ballinalsoe","SPO.IE.IE008GYSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","10.240","ug/m3","41.92","1","Background","Suburban","-8.2241","53.3287","44.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE008GYSample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE007DP","Cork Macroom Council Yard","SPO.IE.IE007DPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","7.334","ug/m3","100.00","1","Background","Suburban","-8.9529","51.9047","76.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE007DPSample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE003WW","Wicklow Greystones","SPO.IE.IE003WWSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","5.682","ug/m3","97.53","1","Background","Suburban","-6.0703","53.1499","50.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE003WWSample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE017CK","Cork Carrigaline","SPO.IE.IE017CKSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","7.317","ug/m3","51.78","1","Background","Suburban","-8.3876","51.8154","6.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE017CKSample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002CM","Louth Dundalk Meadow Grove","SPO.IE.IE002CMSample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","8.881","ug/m3","79.45","1","Background","Suburban","-6.3926","54.0031","1.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE002CMSample2_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE008DP","Cavan Cavan Town Court House","SPO.IE.IE008DPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","6.447","ug/m3","98.90","1","Background","Suburban","-7.3628","53.9936","56.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE008DPSample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001CM","Laois Portlaoise Dublin Road","SPO.IE.IE001CMSample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","7.415","ug/m3","100.00","1","Background","Suburban","-7.2887","53.0361","107.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE001CMSample2_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE004BP","Cork UCC Distillery Fields","SPO.IE.IE004BPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","","ug/m3","0.00","3","Background","Suburban","-8.4864","51.9001","7.0","Cork                                                                            ","IE002C1                                           ","118713","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE004BPSample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002BP","Cork Bishopstown MTU","SPO.IE.IE002BPSample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","6.533","ug/m3","99.73","1","Background","Suburban","-8.5330","51.8841","21.0","Cork                                                                            ","IE002C1                                           ","118713","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE002BPSample2_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0036A","Dublin Ballyfermot Library","SPO.IE.IE0036ASample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","5.898","ug/m3","91.78","1","Background","Suburban","-6.3523","53.3405","43.0","Dublin                                                                          ","IE001C1                                           ","516255","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0036ASample2_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002AP","Dublin Raheny Saint Anne's Park","SPO.IE.IE002APSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","6.521","ug/m3","97.53","1","Background","Suburban","-6.1726","53.3688","10.0","Dublin                                                                          ","IE001C1                                           ","516255","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE002APSample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0110A","Cork Ballinlough Heatherton Park","SPO.IE.IE0110ASample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","5.786","ug/m3","100.00","1","Background","Suburban","-8.4571","51.8819","4.0","Cork                                                                            ","IE002C1                                           ","118713","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0110ASample1_6001.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE003AP","Dublin Finglas Mellowes Road","SPO.IE.IE003APSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","6.555","ug/m3","100.00","1","Background","Suburban","-6.3053","53.3903","64.0","Dublin                                                                          ","IE001C1                                           ","516255","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE003APSample1_6001.parquet","day"
